三重県,一志東小学校,津市,一志町八太７８５番地１
三重県,コミュニティプラザ川合,津市,一志町八太１００８番地１
三重県,一志中学校,津市,一志町高野２６０９番地
三重県,一志西小学校,津市,一志町田尻３５３番地１
三重県,一志高岡公民館,津市,一志町田尻６０５番地２
三重県,一志体育館,津市,津市一志町高野１６０番地７２８
三重県,家城小学校,津市,白山町南家城６４７番地
三重県,元取公民館,津市,白山町城立３０５番地
三重県,白山中学校,津市,白山町川口４７１番地６
三重県,白山公民館,津市,白山町川口８９７番地
三重県,川口小学校,津市,白山町川口１９９１番地
三重県,大三小学校,津市,白山町二本木２９６番地
三重県,倭　小学校,津市,白山町上ノ村１８３番地
三重県,八ツ山小学校,津市,白山町八対野２４８０番地
三重県,竹原地域住民センター,津市,美杉町竹原２７７７番地
三重県,竹原コミュニティ防災センター,津市,美杉町竹原２４１番地１
三重県,竹原多目的集会所,津市,美杉町竹原２８２１番地
三重県,美杉竹原体育館,津市,美杉町竹原２７９６番地
三重県,美杉中学校,津市,美杉町八知５８００番地
三重県,太郎生多目的集会所,津市,美杉町太郎生２１２０番地
三重県,（旧）太郎生小学校,津市,美杉町太郎生２１２８番地１
三重県,伊勢地地域住民センター,津市,美杉町石名原１６８１番地
三重県,伊勢地多目的集会所,津市,美杉町石名原１５８３番地
三重県,美杉伊勢地体育館,津市,美杉町石名原１５８１番地２
三重県,八幡地域住民センター,津市,美杉町奥津１２８８番地８
三重県,八幡生活改善センター,津市,美杉町奥津１２９４番地
三重県,美杉高齢者生活福祉センター,津市,美杉町奥津９２９番地
三重県,美杉小学校,津市,美杉町奥津１０２５番地
三重県,多気地域住民センター,津市,美杉町上多気１０３１番地
三重県,美杉多気体育館,津市,美杉町上多気１０４２番地５
三重県,下之川地域住民センター,津市,美杉町下之川６１１５番地
三重県,下之川生活改善センター,津市,美杉町下之川１８７５番地
三重県,美杉下之川体育館,津市,美杉町下之川６０９８番地２
三重県,三重県立津高等技術学校,津市,高茶屋小森町１１７６番地２
三重県,三重県立国児学園,津市,栗真町屋町５２４
三重県,三重県立聾学校,津市,藤方２３０４番地２
三重県,三重県立久居農林高等学校体育館,津市,久居東鷹跡町１０５番地
三重県,三重県立久居高等学校,津市,戸木町３５６９番地１
三重県,贄崎地区防災コミュニティセンター,津市,港町１番地２３
三重県,高茶屋市民センター,津市,高茶屋四丁目３７番５９号
三重県,雲出市民センター,津市,雲出本郷町１３８９番地
三重県,白山体育館,津市,白山町古市８０８番地
三重県,美杉総合文化センター,津市,美杉町八知５５８０番地２
三重県,美杉高齢者婦人センター「しゃくなげ会館」,津市,美杉町川上３３７２番地
三重県,丹生俣多目的集会所,津市,美杉町丹生俣１３６０番地２
三重県,豊里中学校,津市,大里睦合町８２０番地１
三重県,南立誠小学校,津市,桜橋二丁目３９番地
三重県,西郊中学校,津市,一色町２１９番地
三重県,南が丘中学校,津市,垂水２６２２番地１
三重県,芸濃中学校,津市,芸濃町椋本５１４７番地
三重県,大三公民館,津市,白山町二本木１００１番地２５３
三重県,倭公民館,津市,白山町中ノ村５８１番地
三重県,八ツ山公民館,津市,白山町八対野９９４番地１
三重県,みさとの丘学園,津市,美里町三郷８４番地
三重県,高田短期大学,津市,一身田豊野１９５番地
三重県,高田中・高等学校,津市,一身田町２８４３番地
三重県,津市青少年野外活動センター体育館,津市,神戸１６８０番地１
三重県,三重県総合文化センター,津市,一身田上津部田１２３４番地
三重県,三重県立津工業高等学校,津市,半田５３４番地
三重県,三重県立みえ夢学園高等学校,津市,柳山津興１２３９番地
三重県,三重大学教育学部附属小学校,津市,観音寺町３５９番地
三重県,中勢用水中央管理事務所,津市,納所町５２４
三重県,学校法人セントヨゼフ女子学園（第一体育館・第二体育館）,津市,半田１３３０
三重県,南が丘会館,津市,垂水２８８２－１
三重県,家城公民館,津市,白山町南家城８５１－３
三重県,津市防災物流施設,津市,雲出伊倉津町７９２－１
三重県,北口文化会館デイサービスセンター,津市,久居烏木町４６４－４
三重県,町屋会館,津市,栗真町屋町字西垣戸７１４－１
三重県,殿木集会所,津市,雲出島貫町４８８番地１
三重県,津新町地下道（国道163号）,津市,新町
三重県,北口地下道（国道165号）,津市,久居北口町
三重県,新町西地下道（国道165号）,津市,久居新町
三重県,新町東地下道（国道165号）,津市,久居新町
三重県,野村地下道（国道165号）,津市,野村町
三重県,学校前地下道（県道津久居線）,津市,観音寺町
三重県,納所地下道（県道津芸濃大山田線）,津市,納所町
三重県,三重県立四日市高等学校,四日市市,富田四丁目１-４３
三重県,三重県立北星高等学校,四日市市,大字茂福６６８番地１
三重県,三重県立四日市工業高等学校,四日市市,日永東三丁目４-６３
三重県,三重県立四日市南高等学校,四日市市,大字日永４９１７
三重県,三重県立四日市四郷高等学校,四日市市,八王子町１６５４
三重県,三重県立四日市中央工業高等学校,四日市市,菅原町６７８
三重県,三重県立四日市商業高等学校,四日市市,尾平町字永代寺２７４５
三重県,三重県立四日市西高等学校,四日市市,桜町６１００
三重県,三重県立北勢きらら学園,四日市市,下海老町字高松１６１
三重県,富洲原地区市民センター庁舎,四日市市,富州原町３１番地４６
三重県,富洲原地区市民センター敷地,四日市市,富州原町３１番地４６
三重県,富田地区市民センター庁舎,四日市市,富田一丁目２４-４７
三重県,富田地区市民センター敷地,四日市市,富田一丁目２４-４７
三重県,八郷地区市民センター庁舎,四日市市,千代田町２６７番地１
三重県,八郷地区市民センター敷地,四日市市,千代田町２６７番地１
三重県,下野地区市民センター庁舎,四日市市,朝明町９１４番地３
三重県,下野地区市民センター敷地,四日市市,朝明町９１４番地３
三重県,大矢地地区市民センター庁舎,四日市市,下さざらい町１番地３
三重県,大矢知地区市民センター敷地,四日市市,下さざらい町１番地３
三重県,保々地区市民センター庁舎,四日市市,市場町３０３９番地５
三重県,保々地区市民センター敷地,四日市市,市場町３０３９番地５
三重県,羽津地区市民センター庁舎,四日市市,大宮町１３－１２
三重県,羽津地区市民センター敷地,四日市市,大宮町１３－１２
三重県,海蔵地区市民センター庁舎,四日市市,大字東阿倉川６２２番地１
三重県,海蔵地区市民センター敷地,四日市市,大字東阿倉川６２２番地１
三重県,橋北地区市民センター庁舎,四日市市,新浜町１４－１１
三重県,橋北地区市民センター敷地,四日市市,新浜町１４－１１
三重県,川島地区市民センター庁舎,四日市市,川島新町１
三重県,川島地区市民センター敷地,四日市市,川島新町１
三重県,神前地区市民センター庁舎,四日市市,高角町２９７７
三重県,神前地区市民センター敷地,四日市市,高角町２９７７
三重県,桜地区市民センター庁舎,四日市市,桜町１３９９
三重県,桜地区市民センター敷地,四日市市,桜町１３９９
三重県,三重地区市民センター庁舎,四日市市,東坂部町７１番地２
三重県,三重地区市民センター敷地,四日市市,東坂部町７１番地２
三重県,県地区市民センター庁舎,四日市市,赤水町９５７
三重県,県地区市民センター敷地,四日市市,赤水町９５７
三重県,常磐地区市民センター庁舎,四日市市,城西町８-１１
三重県,常磐地区市民センター敷地,四日市市,城西町８-１１
三重県,四郷地区市民センター庁舎,四日市市,室山町６４５番地１
三重県,四郷地区市民センター敷地,四日市市,室山町６４５番地１
三重県,小山田地区市民センター庁舎,四日市市,山田町１３７３番地３
三重県,小山田地区市民センター敷地,四日市市,山田町１３７３番地３
三重県,水沢地区市民センター庁舎,四日市市,水沢町２１０９番地２
三重県,水沢地区市民センター敷地,四日市市,水沢町２１０９番地２
三重県,日永地区市民センター庁舎,四日市市,日永西三丁目２-１８
三重県,日永地区市民センター敷地,四日市市,日永西三丁目２-１８
三重県,内部地区市民センター庁舎,四日市市,釆女町８５７番地１
三重県,内部地区市民センター敷地,四日市市,釆女町８５７番地１
三重県,塩浜地区市民センター庁舎,四日市市,塩浜本町一丁目１
三重県,塩浜地区市民センター敷地,四日市市,塩浜本町一丁目１
三重県,河原田地区市民センター庁舎,四日市市,河原田町１５９
三重県,河原田地区市民センター敷地,四日市市,河原田町１５９
三重県,中部地区市民センター庁舎,四日市市,西浦一丁目８-３
三重県,中央緑地第一体育館,四日市市,日永東一丁目３-２１
三重県,中央緑地第二体育館,四日市市,日永東一丁目３-２１
三重県,四日市市立中部西小学校校舎,四日市市,北町２-２３
